0	D1	D2	D3	DR1	DR2	DR3	V1	V2	V3	VR1	VR2	VR3
XLOC_000698	258.51	318.943	328.11	337.502	323.633	336.722	371.577	496.079	501.505	349.62	431.468	373.26
XLOC_000699	203.542	287.549	314.09	221.857	212.008	304.745	250.454	416.835	546.438	232.552	310.516	266.949
XLOC_000700	19.1733	27.0204	17.0348	26.4714	13.9622	15.4729	20.5645	25.4473	28.5997	13.3847	21.2704	24.4296
XLOC_000701	215.329	216.467	240.662	292.213	214.79	227.256	254.517	246.247	275.128	286.649	244.464	273.614
XLOC_000702	211.302	216.638	209.421	347.966	273.975	185.663	191.536	282.102	332.951	312.437	246.134	202.996
XLOC_000703	177.134	183.404	189.474	232.009	211.058	180.096	186.284	194.669	235.797	290.428	221.192	162.176
XLOC_000704	581.77	524.567	773.777	584.253	843.945	337.329	352.246	785.314	728.123	692.997	757.365	359.125
XLOC_000705	181.701	135.37	145.624	218.795	291.515	391.149	149.006	217.627	539.991	113.541	127.875	254.817
XLOC_000706	63.983	74.1205	63.0378	3.14867	2.27946	74.001	62.3126	8.91573	8.84932	6.25086	7.72245	57.1918
XLOC_000707	12.4916	10.7466	16.6474	4.52717	5.61843	17.0113	15.1363	7.32519	13.8803	1.32061	5.9218	13.714
XLOC_000708	84.7589	93.371	78.2015	63.254	78.2756	76.4955	75.0708	75.2214	66.5031	86.7443	70.2406	60.8489
XLOC_000709	5.30746	5.47929	5.18703	2.63797	4.77436	5.78224	5.29624	3.95452	6.62768	3.59109	2.44419	3.469
XLOC_000710	42.7156	43.74	36.0999	58.6872	39.8309	34.6818	41.5857	41.9758	45.4247	49.1977	42.8988	38.0911
XLOC_000711	44.9856	45.668	32.9736	52.6373	52.6072	49.0098	50.3415	56.4844	135.44	62.1437	51.7919	69.1429
XLOC_000712	17.4996	26.636	14.8003	21.884	17.2555	19.7576	25.7142	18.2022	19.8725	15.8442	19.2356	22.2709
XLOC_000713	39.7056	46.2095	38.7111	34.0003	36.6688	42.1396	52.1981	44.0835	51.4865	32.0833	39.9625	48.1374
XLOC_000714	108.142	71.4517	93.6784	62.2604	94.3616	88.3621	71.223	84.4549	58.1368	53.3533	103.997	68.6947
XLOC_000715	142.281	140.322	187.196	128.702	192.721	109.543	149.053	225.503	267.22	261.728	272.904	146.532
XLOC_000716	732.14	756.23	736.411	720.619	652.531	576.546	623.337	619.466	542.237	817.063	607.488	548.09
XLOC_000717	53.2887	56.9147	52.4873	31.1466	40.5413	59.1937	50.4892	38.1969	40.4755	32.1064	38.0822	49.761
XLOC_000718	9585.19	6475.2	8221.92	8886.78	10375.6	7851.78	5570.1	5557.86	3373.82	7321.0	7088.39	6040.59
XLOC_000719	47.6715	48.0779	48.4349	19.7452	53.0732	83.7031	69.1693	87.9193	155.243	17.9638	68.0218	89.7542
XLOC_000720	311.884	308.012	303.048	312.903	317.074	287.648	339.595	391.536	450.341	296.16	328.562	304.562
XLOC_000721	155.412	164.964	154.732	163.647	138.36	115.204	153.028	183.044	178.03	205.7	156.248	129.329
XLOC_000722	223.428	195.175	242.235	272.126	201.689	176.84	219.17	283.492	224.871	301.731	235.964	180.309
XLOC_000723	10.0975	8.62709	10.9821	11.249	7.20397	9.48342	11.8134	13.7403	22.2559	11.485	13.0165	12.7302
XLOC_000724	261.885	181.803	233.682	276.107	296.77	181.15	181.009	235.892	236.591	285.416	218.357	154.915
XLOC_000725	253.602	222.144	245.8	175.356	197.964	190.281	239.621	238.292	247.085	226.896	244.138	190.5
XLOC_000726	377.648	396.661	363.615	592.637	368.677	355.147	390.991	326.252	255.874	448.028	339.515	350.428
XLOC_000727	1413.74	1134.84	1386.2	3463.66	1776.36	1150.04	914.853	1513.0	1816.71	1950.24	1227.78	949.274
XLOC_000728	2042.45	1021.52	2287.65	3606.1	2531.99	1302.23	2335.85	2877.14	1702.9	3044.16	2404.64	1557.62
XLOC_000729	3527.94	2128.96	4275.57	5796.4	3744.07	1977.02	4543.85	4397.71	3352.28	5807.85	4048.51	2541.88
XLOC_000730	93.2578	88.3726	81.4023	115.951	90.2721	121.487	112.418	120.104	184.469	91.8592	90.6451	129.447
XLOC_000731	288.846	339.046	290.904	208.137	302.545	216.735	300.645	268.064	238.258	288.358	306.555	214.169
XLOC_000732	31.3731	33.5431	38.3047	30.4023	40.4691	38.3356	34.8229	53.3618	70.4946	36.7697	53.5584	45.0175
XLOC_000733	14.5513	11.6841	5.02766	9.20795	5.81763	9.05184	9.44985	11.9351	20.532	4.33022	7.7742	9.57688
XLOC_000734	399.803	387.213	417.318	376.667	397.316	286.959	355.534	463.893	413.254	572.799	452.153	331.56
XLOC_000735	44.6254	56.2114	48.2509	34.5258	37.1134	49.4328	67.4568	58.3208	58.0961	51.7477	54.5135	56.237
XLOC_000736	29.5127	29.0173	25.1994	17.1453	17.9288	28.0699	30.4885	24.9617	29.3663	16.9647	23.2577	31.158
XLOC_000737	11.0438	10.1345	11.4473	15.2475	12.5837	8.46676	9.4461	20.927	16.6737	12.2464	12.964	7.3687
XLOC_000738	0.0	28.1998	18.2016	16.9708	36.8577	0.0	11.6819	0.0	60.7045	23.1024	22.1988	16.7378
XLOC_000739	10.9227	19.2638	13.0404	15.8344	11.0538	9.09016	18.6851	12.9988	18.0611	16.1666	16.274	13.9438
XLOC_000740	170.416	214.424	148.636	82.5151	101.48	305.948	255.255	97.1025	85.8543	88.2386	95.9707	221.3
XLOC_000741	30.912	43.9687	24.26	9.60263	18.538	45.8384	48.1795	17.0608	16.0293	7.98852	12.9795	41.3557
XLOC_000742	1871.67	1731.1	1867.03	1565.76	1897.63	1275.22	1597.76	1706.89	1409.27	1778.12	1728.23	1244.44
XLOC_000743	209.987	231.442	218.027	195.694	154.591	183.149	265.6	294.795	306.812	243.641	270.468	263.614
XLOC_000744	141.791	183.398	165.072	247.066	207.817	235.264	225.132	279.296	380.304	232.607	251.985	292.358
XLOC_000745	12.9396	21.9673	13.7956	20.7233	22.5037	21.9288	17.9541	29.7565	51.3047	25.2924	25.4715	25.196
XLOC_000746	11.9883	20.0773	15.7992	26.4825	11.1436	25.154	19.5965	17.5338	22.3287	22.757	21.0009	27.8329
XLOC_000747	208.818	314.474	231.909	226.503	250.148	227.748	318.018	340.33	462.534	281.819	293.759	276.18
XLOC_000748	14.0562	29.9021	26.6799	17.466	40.2321	34.0303	27.6888	31.7368	40.2982	20.174	30.1159	28.1883
XLOC_000749	25.9733	0.0	0.0	10.758	0.0	15.7204	22.2158	7.16756	21.9892	14.6449	0.0	5.30512
XLOC_000750	47.2293	0.0	41.9615	58.686	42.4854	57.1713	13.4656	78.1999	69.9732	39.9448	102.353	28.9401
XLOC_000751	51.0039	50.1478	45.9625	47.0796	49.1581	51.1565	73.332	72.1844	95.151	53.4081	63.754	55.2138
XLOC_000752	130.729	153.593	129.64	148.494	153.234	135.071	119.723	104.948	119.899	133.833	113.217	108.56
XLOC_000753	64.6311	62.7353	86.6574	112.346	98.545	84.5915	99.7368	118.986	140.013	84.2082	98.4273	94.2003
XLOC_000754	1334.38	1351.68	1232.7	1490.13	1565.11	1601.55	1300.4	1508.48	1516.76	1541.59	1608.58	1618.63
XLOC_000755	84.7363	62.4855	95.4508	142.896	269.51	227.128	44.8671	178.718	412.496	54.6034	118.872	151.442
XLOC_000756	134.631	114.62	141.258	142.467	161.882	161.695	106.478	200.178	285.483	119.713	176.714	128.866
XLOC_000757	1970.11	1348.97	2755.01	3285.57	2130.57	1823.61	1484.04	2621.3	1551.08	2268.92	2108.93	1614.62
XLOC_000758	5.83575	10.4428	6.99955	5.8011	4.72463	6.71101	9.15109	7.08587	10.1282	6.25185	5.84922	8.34378
XLOC_000759	9.04162	5.47615	12.2104	49.883	22.9363	6.89531	7.93981	36.3787	53.8892	64.3884	39.9239	16.7687
XLOC_000760	15.1148	13.1165	35.032	97.1728	47.2925	18.2965	24.9195	71.8146	70.2406	124.13	87.4088	38.5233
XLOC_000761	45.0428	23.2505	92.5437	324.155	167.139	40.8935	40.1318	253.26	402.786	249.209	195.229	124.202
XLOC_000762	22.2919	24.7839	31.9936	51.8476	37.0206	23.8709	19.067	38.8026	65.5094	51.2433	39.9486	28.3698
XLOC_000763	19.1985	18.8037	29.03	49.6993	32.5476	25.9215	26.5264	48.0895	54.6216	49.3368	47.1069	30.7675
XLOC_000764	1.32696	1.21771	0.589478	1.46565	0.0	0.803147	1.38721	0.488248	2.71492	1.1223	0.599109	1.26483
XLOC_000765	191.045	179.583	199.01	386.403	209.621	163.636	156.93	181.772	163.99	392.262	208.955	160.048
XLOC_000766	12.1043	17.8107	11.8668	11.583	13.8923	12.1261	16.1843	9.32978	13.5163	8.94302	9.27163	11.9354
XLOC_000767	1.03375	0.71148	1.8369	2.56903	0.0	0.625682	0.884201	1.71164	2.84435	0.291437	0.840112	1.26688
XLOC_000768	1187.04	1032.12	1208.44	2224.77	1542.98	1069.3	697.743	579.258	468.56	1696.12	784.609	669.581
XLOC_000769	33.2829	39.1635	43.1636	43.58	35.7346	41.9137	47.2934	49.6269	73.5116	47.3698	52.0609	56.9068
XLOC_000770	128.174	127.03	91.102	94.3459	150.877	115.258	95.6399	93.5804	101.537	78.4643	120.235	105.018
XLOC_000771	22.2576	25.8001	20.2955	32.5089	18.9682	26.234	27.0535	21.9825	36.6952	19.8155	20.9444	23.2095
XLOC_000772	15.6226	8.8548	12.6554	19.0317	9.92005	5.00592	21.4848	21.5559	31.1205	12.4358	20.1646	13.5146
XLOC_000773	90.5381	90.1896	85.7319	111.02	93.2321	81.4767	89.6675	124.924	189.104	130.982	96.4913	83.9469
XLOC_000774	553.684	522.212	683.234	471.405	719.435	806.769	412.193	701.72	553.39	624.382	872.163	603.155
XLOC_000775	130.926	177.001	181.754	203.357	206.107	202.353	256.632	287.75	323.127	278.808	306.537	256.914
XLOC_000776	151.991	203.35	172.269	220.337	214.031	257.065	210.799	180.709	174.375	192.222	194.131	221.954
XLOC_000777	2146.46	1244.43	767.987	1377.37	1640.76	1055.96	1153.11	1070.87	849.3	722.88	979.608	1042.06
XLOC_000778	590.557	586.524	639.588	622.967	737.011	709.444	746.813	968.738	952.792	968.175	903.169	767.1
XLOC_000779	207.43	270.561	196.184	255.67	195.624	202.497	200.792	259.898	289.265	168.363	171.294	230.633
XLOC_000780	353.316	343.043	490.082	421.103	566.739	387.868	334.838	511.132	481.111	503.119	578.174	411.64
XLOC_000781	3.66178	4.83042	3.1178	5.05561	3.84298	5.72545	5.13306	4.88408	7.36273	5.76387	5.37309	5.48481
XLOC_000782	9.9621	8.46969	9.89225	18.9321	12.6515	8.51236	10.1917	14.069	16.868	13.547	14.7633	11.9693
XLOC_000783	1586.5	1510.75	2015.03	1968.41	1719.82	1563.04	1432.6	1599.51	1238.9	1742.75	1704.09	1364.97
XLOC_000784	64.7769	60.188	76.0627	50.0575	65.3163	77.0033	62.5662	74.8023	98.0738	48.3943	76.9448	70.2691
XLOC_000785	7.60292	15.4664	19.6116	16.9836	26.3373	16.3845	10.2484	21.142	28.9462	21.4216	22.5186	13.7073
XLOC_000786	3.41336	5.63819	4.2457	1.41379	7.36922	7.85059	4.08737	7.15878	10.8367	2.50198	3.69863	5.5775
XLOC_000787	70.764	163.82	142.889	90.5943	121.526	81.7667	159.57	106.516	141.604	136.022	123.731	127.456
XLOC_000788	9.74121	13.8278	15.9571	21.9389	19.7162	14.3713	14.9281	18.4812	23.839	20.2536	18.8017	15.2956
XLOC_000789	214.29	199.539	258.016	466.277	218.933	275.832	266.225	255.806	297.167	340.062	234.564	308.366
XLOC_000790	6.74365	2.32066	2.13982	2.79317	4.33307	3.20698	2.47202	2.65852	9.4814	1.22219	3.39266	2.65643
XLOC_000791	1516.1	2002.96	1780.52	2735.59	1677.34	1919.63	2116.57	1399.41	1327.8	3252.33	1718.34	1729.87
XLOC_000792	328.645	318.933	400.224	465.178	391.557	275.034	311.467	403.356	400.147	518.58	381.894	285.882
XLOC_000793	180.959	230.545	169.721	211.115	158.448	200.346	215.032	148.408	154.976	200.469	157.057	188.235
XLOC_000794	172.536	207.853	207.182	283.424	226.733	189.729	199.528	276.252	349.048	289.909	251.507	217.796
XLOC_000795	1018.15	856.537	1161.67	615.592	1079.89	742.5	734.763	893.588	648.646	679.475	965.888	694.94
XLOC_000796	51.4624	67.4535	57.2301	70.1416	55.311	59.2523	68.5427	70.2506	86.3416	74.3126	73.5984	76.3835
XLOC_000797	47.445	57.5899	49.8174	51.8082	51.9914	55.3441	64.4381	70.9394	101.331	54.2327	58.4208	80.5215
XLOC_000798	4388.65	3417.84	4324.52	4399.53	3762.06	4335.22	3978.58	3440.26	2521.35	4382.66	3412.73	3786.91
XLOC_000799	147.388	111.32	130.608	80.6989	122.887	129.664	119.174	114.435	120.891	97.7337	121.582	132.795
XLOC_000800	101.932	82.9532	107.509	79.4998	91.2184	109.481	120.198	94.642	131.345	72.0374	83.4031	111.923
XLOC_000801	303.044	284.898	324.239	270.8	321.327	373.862	315.824	378.638	394.666	226.493	319.289	431.177
XLOC_000802	333.534	338.779	339.349	176.027	348.425	275.133	351.235	339.218	365.491	271.475	373.797	309.311
XLOC_000803	501.328	451.074	537.501	625.86	581.0	416.737	403.974	433.911	353.989	623.982	489.363	409.663
XLOC_000804	670.537	674.94	757.097	879.484	839.434	520.834	642.834	727.826	661.705	957.797	765.178	554.684
XLOC_000805	762.271	666.593	859.039	563.617	845.775	650.485	562.909	550.18	412.581	583.625	637.64	546.43
XLOC_000806	253.558	200.492	228.283	114.462	236.098	176.745	155.956	160.777	128.587	145.176	195.643	140.604
XLOC_000807	2182.07	1730.12	1499.68	2912.52	2092.24	1481.4	1255.41	892.972	596.788	2635.28	1168.04	1024.71
XLOC_000808	498.901	435.056	468.955	524.297	493.191	376.488	339.868	287.215	235.451	467.889	367.779	283.157
XLOC_000809	1564.63	1438.12	1448.73	1072.18	1820.3	1106.71	1020.17	917.767	805.585	1210.51	1156.17	812.866
XLOC_000810	88.5951	86.1202	76.482	73.3909	61.6209	81.8157	108.069	68.6828	88.054	57.936	68.7832	106.989
XLOC_000811	40.6591	50.8607	41.3977	54.2098	52.8604	41.1348	39.4308	47.8292	53.6435	50.6198	37.7059	35.2193
XLOC_000812	135.0	145.855	140.927	171.704	123.762	133.734	141.081	127.149	128.77	172.686	139.71	130.068
XLOC_000813	8.33903	7.37915	1.05842	6.41451	5.35817	3.60516	3.39649	7.23243	18.154	2.35095	4.19528	7.78638
XLOC_000814	1.99425	2.74508	0.442954	1.239	0.896969	2.41405	1.42145	1.92615	3.58774	0.562221	1.08046	1.01833
XLOC_000815	81.2009	78.4434	81.2721	69.5713	92.5849	79.3072	70.2256	91.9495	111.424	77.7265	85.511	74.2922
XLOC_000816	40.4201	37.2777	41.8373	33.1486	33.815	35.7181	48.8627	49.9712	67.1568	34.4138	43.4698	46.2332
XLOC_000817	168.702	180.862	174.866	176.927	172.186	201.596	205.961	203.229	159.762	162.499	192.762	219.116
XLOC_000818	90.6682	125.845	113.449	170.871	112.826	142.681	171.906	183.068	189.982	137.605	160.468	179.637
XLOC_000819	524.657	544.259	575.15	504.334	444.909	465.029	511.132	435.495	325.526	416.356	442.951	445.946
XLOC_000820	36.3453	41.4717	37.8151	40.8042	37.857	32.4183	38.4501	42.2307	54.8602	45.0308	51.0424	27.741
XLOC_000821	57.8998	82.5455	63.9349	68.8617	63.2451	57.5724	67.2105	68.0204	69.6763	77.885	60.7223	59.2999
XLOC_000822	109.668	115.578	139.304	120.657	132.565	131.717	135.33	206.173	294.497	149.758	190.784	143.5
XLOC_000823	3774.63	2958.16	3548.57	2173.47	3058.78	4031.91	3676.69	2914.37	2623.16	3102.69	3542.31	3842.88
XLOC_000824	78.9662	82.8483	80.4257	95.3295	74.4997	124.732	103.235	116.398	173.86	78.4609	108.783	148.702
XLOC_000825	139.628	166.838	111.563	86.7493	114.264	132.047	126.063	133.255	194.965	109.071	96.6623	142.993
XLOC_000826	4997.9	3698.5	5243.22	4473.8	4677.96	4233.74	3531.77	3226.9	2258.57	3845.1	3319.86	3053.22
XLOC_000827	2408.75	1838.79	2410.62	2612.51	2358.48	2249.97	2035.72	1952.86	1495.23	1964.81	1844.98	1984.34
XLOC_000828	4243.53	3434.68	4308.66	4664.77	3770.14	3395.94	3328.16	3309.18	2401.78	4305.51	3336.4	2988.74
XLOC_000829	19.1235	20.7465	15.6947	16.2444	19.2437	21.1873	21.532	13.5063	16.1901	16.174	12.556	21.8473
XLOC_000830	688.584	370.249	546.01	540.482	478.722	480.722	415.446	443.943	192.304	310.114	351.142	359.747
XLOC_000831	53.2636	73.7293	79.7575	90.7244	80.215	73.5316	69.1049	53.6745	43.8268	65.8012	60.3091	67.598
XLOC_000832	132.677	169.972	156.977	216.006	111.078	168.557	215.354	228.742	279.423	200.724	196.076	244.969
XLOC_000833	49.8567	48.0394	42.897	57.386	39.1838	89.8925	78.1059	54.4542	72.9773	50.3045	55.0187	97.6531
XLOC_000834	3852.55	3768.02	2750.31	2562.69	3862.33	3067.06	2670.05	1656.75	1271.8	2763.41	2301.71	2097.98
XLOC_000835	94.2985	137.738	104.612	131.82	110.183	103.137	120.839	125.092	148.821	125.339	125.503	120.798
XLOC_000836	6.43904	7.38612	5.72086	6.22301	6.75766	9.09359	7.9553	10.0691	8.85844	6.65611	5.81433	5.69917
XLOC_000837	35.9449	39.0116	29.7862	32.7824	24.5617	37.2358	43.2595	28.6133	23.1892	29.1342	27.0583	38.474
XLOC_000838	24.8997	23.2576	18.172	22.8365	23.9986	37.6765	27.3825	26.5035	36.1376	20.0564	26.4989	23.6128
XLOC_000839	0.829858	2.57017	1.4746	0.687442	2.61276	1.00455	2.12941	1.71755	2.5468	0.935819	1.12402	1.77976
XLOC_000840	28.5239	36.8938	40.8537	50.1092	34.9491	38.6955	45.5698	71.9283	70.6761	46.1692	48.2268	45.805
XLOC_000841	221.734	242.288	162.47	46.6103	148.848	197.387	238.944	97.8621	88.4549	51.1363	129.86	228.566
XLOC_000842	9.83581	4.0617	4.58785	3.25914	3.09675	5.6555	6.16945	5.42855	4.78807	3.74345	3.4638	4.72113
XLOC_000843	1.7954	3.70706	2.12687	2.97457	3.76849	2.8978	3.58322	2.14698	3.42001	1.51849	2.75606	2.2003
XLOC_000844	631.217	713.011	741.199	822.61	827.723	661.688	766.621	808.815	911.224	939.669	934.997	857.57
XLOC_000845	17.7452	21.5396	17.9159	6.81541	11.8996	14.2554	18.0297	12.2869	11.4723	9.64169	13.722	14.6299
XLOC_000846	3315.92	2716.5	3218.29	3770.02	3711.08	3853.44	3025.46	3131.33	2221.67	3866.3	3331.73	3124.47
XLOC_000847	110.404	88.1973	122.32	56.8883	86.3089	66.8222	78.131	99.1985	84.0105	53.728	79.7539	97.0466
XLOC_000848	63.2542	68.4844	37.3767	23.2101	40.2146	25.5212	30.1404	24.8909	19.744	28.3043	37.1173	19.7384
XLOC_000849	1092.72	501.378	161.807	0.0	0.0	220.458	103.849	0.0	0.0	0.0	98.6706	74.3972
XLOC_000850	144.876	162.391	163.144	117.968	167.623	143.555	153.119	146.433	148.04	179.587	170.623	130.917
XLOC_000851	6.21634	17.1136	8.28449	10.299	16.7758	15.0498	21.2681	12.0082	63.1537	5.25756	16.8397	17.7759
XLOC_000852	0.0	3.01919	0.974369	0.0	0.0	1.32755	3.12678	0.605282	5.10657	0.618361	1.78252	0.896008
XLOC_000853	115.164	145.846	135.706	113.823	112.103	125.361	127.034	136.19	147.376	144.226	134.69	143.429
XLOC_000854	171.69	224.246	206.276	332.128	201.831	252.704	296.485	196.516	194.081	318.47	239.948	320.793
XLOC_000855	424.39	320.239	409.99	261.551	596.408	527.137	348.416	560.406	581.324	217.426	414.611	441.246
XLOC_000856	5782.65	3444.25	4250.2	2933.77	5793.29	3865.04	3259.21	2903.25	1864.02	2951.86	3151.35	2604.58
XLOC_000857	33.9159	35.7005	36.5585	33.2601	26.92	27.169	33.1332	35.373	52.5711	26.7163	31.7513	39.1196
XLOC_000858	537.678	534.691	472.791	824.709	470.183	425.697	446.05	360.203	307.474	815.187	382.994	352.802
XLOC_000859	127.534	122.098	98.4197	101.246	116.195	108.859	92.3021	99.9425	97.5899	115.239	98.7728	101.191
XLOC_000860	16.6479	13.2001	22.9867	24.7798	23.3566	11.4493	14.9835	29.8853	30.912	29.5337	29.0411	16.5371
XLOC_000861	28.8646	31.7012	28.1005	56.2163	29.2801	31.2237	35.3698	28.3027	38.9952	46.7476	27.2842	35.1232
XLOC_000862	258.33	235.711	304.042	367.841	269.635	242.707	236.675	322.158	342.176	357.228	307.506	282.437
XLOC_000863	1294.58	1029.85	1295.83	682.442	1191.01	941.275	790.924	879.205	638.741	729.938	926.833	740.036
XLOC_000864	220.548	257.745	232.497	286.551	204.012	214.476	237.227	256.829	300.661	358.531	279.202	224.996
XLOC_000865	37.8016	40.5865	41.6458	35.3851	54.4075	47.5895	45.6972	70.1008	93.1292	39.4312	60.2125	58.8346
XLOC_000866	103.651	104.216	107.706	115.729	92.4295	94.3758	123.091	99.2416	105.684	120.444	116.953	107.512
XLOC_000867	9.02686	9.76287	9.16575	15.4896	16.2403	14.8296	14.7066	12.811	36.5735	3.99907	10.1306	15.0135
XLOC_000868	33.3398	51.6288	40.7292	34.5227	37.4888	25.2238	28.5166	43.7019	33.5181	18.7984	56.4472	40.8585
XLOC_000869	100.478	107.365	105.612	133.74	90.3858	113.59	111.385	95.2144	106.116	118.301	99.7412	117.781
XLOC_000870	93.4204	99.5715	114.141	78.4338	95.548	79.7616	87.0512	96.1198	98.0159	97.4059	97.8188	82.3414
XLOC_000871	167.571	144.744	194.345	137.416	160.857	202.165	168.981	198.937	238.508	137.921	208.386	210.415
XLOC_000872	466.88	348.769	465.142	362.421	407.716	591.831	503.434	536.493	542.045	379.785	545.405	619.528
XLOC_000873	143.034	127.541	128.134	224.7	147.15	115.27	110.175	97.4791	77.3561	229.358	109.926	88.6136
XLOC_000874	8848.22	7228.72	6940.02	8058.46	7538.68	6841.43	6174.59	4030.85	3076.29	6521.74	4547.75	5686.92
XLOC_000875	33.8838	44.7566	43.1803	77.402	49.877	50.3385	39.228	49.4917	59.401	59.2453	47.6562	53.1299
XLOC_000876	277.426	222.984	262.426	394.141	254.359	218.111	204.242	157.934	127.906	309.294	194.058	169.797
XLOC_000877	885.253	764.619	796.198	715.274	808.353	642.622	689.626	697.176	556.144	901.155	753.144	591.133
XLOC_000878	164.939	158.927	164.249	106.08	136.419	134.493	155.969	126.181	121.311	135.753	142.606	134.663
XLOC_000879	60.9093	94.5124	65.1848	44.0346	47.8179	78.4231	86.5136	49.05	39.8467	42.1485	50.2499	69.7821
XLOC_000880	213.564	234.27	168.229	112.652	180.456	198.245	172.835	110.52	106.676	109.71	119.55	148.492
XLOC_000881	307.774	353.339	246.827	206.204	217.192	292.663	349.614	168.886	182.76	160.1	178.852	305.839
XLOC_000882	1106.51	893.317	963.557	660.264	1133.59	711.344	660.103	696.53	509.829	812.886	800.223	523.768
XLOC_000883	203.204	203.135	221.04	164.171	184.878	183.783	215.441	184.645	169.745	198.001	176.652	184.642
XLOC_000884	454.937	446.397	455.621	548.267	438.439	450.517	438.167	434.999	364.316	526.447	416.759	422.956
XLOC_000885	533.971	451.852	486.08	245.822	510.26	391.004	328.774	292.775	232.085	318.68	381.78	280.589
XLOC_000886	352.016	362.626	383.834	284.977	310.49	415.741	361.048	291.11	380.507	278.068	306.202	432.335
XLOC_000887	234.016	244.176	237.638	245.361	223.136	236.263	227.613	218.865	233.42	235.925	223.425	233.859
XLOC_000888	0.0	480.781	155.16	144.668	0.0	0.0	0.0	96.3862	73.9254	0.0	94.6173	71.341
XLOC_000889	119.456	131.41	133.825	93.8186	113.33	119.909	134.279	98.1742	104.448	96.431	103.976	118.53
XLOC_000890	37.2915	43.8975	42.272	28.3352	36.322	52.4576	42.3821	64.8681	83.1196	31.1773	43.6826	52.2151
XLOC_000891	29.6672	42.3493	39.7651	39.124	43.4903	33.2076	46.8868	61.9172	82.1555	45.0097	45.4618	43.5767
XLOC_000892	160.85	176.335	204.24	235.025	204.551	159.51	177.838	186.155	185.358	269.276	199.912	166.839
XLOC_000893	20.7324	29.3095	26.3854	32.9563	29.2351	22.3836	26.999	40.6675	57.1634	37.755	35.0639	34.6784
XLOC_000894	554.814	421.345	623.739	726.612	652.47	337.589	371.899	608.621	440.214	814.424	614.685	376.803
XLOC_000895	9326.34	7481.04	6891.09	11949.4	9483.5	7265.41	4744.92	2900.33	2003.7	7499.88	4027.92	4499.32
XLOC_000896	15.412	15.911	15.4047	21.8105	14.4417	21.7658	19.5905	23.2148	39.5517	17.742	19.4835	26.2329
XLOC_000897	181.205	181.946	171.285	273.483	176.029	130.458	167.139	197.508	204.896	307.912	205.651	147.539
XLOC_000898	304.015	309.476	353.704	515.902	336.052	282.681	303.771	382.457	348.609	583.674	390.58	313.334
